"region","country_iso3","city","year","registrations","exams","units_sold","jr_case1","jr_case2","jr_case3","jr_case4","jr_case5"
11,"KEN","Nairobi",1999,912,123,107382.153846154,0,0,0,0,0
11,"KEN","Nairobi",2000,986,139,106462.38961039,0,0,0,0,0
11,"KEN","Nairobi",2001,1109,151,121114.473684211,0,0,0,0,0
11,"KEN","Nairobi",2002,1206,139,141656.108108108,0,0,0,0,0
11,"KEN","Nairobi",2003,1166,126,125301.492537313,0,0,0,0,0
11,"KEN","Nairobi",2004,1205,359,136429.109589041,0,0,0,0,0
11,"KEN","Nairobi",2005,1167,250,126446.027027027,0,0,0,0,0
11,"KEN","Nairobi",2006,1223,249,137433,0,0,0,0,0
11,"KEN","Nairobi",2007,1296,690,144910.88372093,0,0,0,0,0
11,"KEN","Nairobi",2008,1467,1794,164468.663265306,0,0,0,0,0
11,"KEN","Nairobi",2009,1480,1931,142185,0,0,0,0,0
11,"KEN","Nairobi",2010,2060,2612,207346,0,0,0,0,0
11,"KEN","Nairobi",2011,2212,2299,258314,0,0,0,0,0
11,"KEN","Nairobi",2012,2050,1806,247700,0,0,0,0,0
11,"KEN","Nairobi",2013,2050,1830,244000,0,0,0,0,0
11,"KEN","Nairobi",2014,1900,2900,207000,0,0,0,0,0
2,"KOR","Seoul",1972,NA,NA,27204.9230769231,0,0,0,0,0
2,"KOR","Seoul",1973,NA,NA,115776,0,0,0,0,0
2,"KOR","Seoul",1974,NA,NA,142596,0,0,0,0,0
2,"KOR","Seoul",1975,NA,NA,160648.363636364,0,0,0,0,0
2,"KOR","Seoul",1976,NA,NA,168792,0,0,0,0,0
2,"KOR","Seoul",1977,NA,NA,170040,0,0,0,0,0
2,"KOR","Seoul",1978,NA,NA,181806.5,0,0,0,0,0
2,"KOR","Seoul",1979,NA,NA,225234.34375,0,0,0,0,0
2,"KOR","Seoul",1980,NA,NA,239903.172413793,0,0,0,0,0
2,"KOR","Seoul",1981,NA,NA,202799.076923077,0,0,0,0,0
2,"KOR","Seoul",1982,NA,NA,186878.526315789,0,0,0,0,0
2,"KOR","Seoul",1983,NA,NA,192126,0,0,0,0,0
2,"KOR","Seoul",1984,NA,NA,251748,0,0,0,0,0
2,"KOR","Seoul",1985,NA,NA,241326.909090909,0,0,0,0,0
2,"KOR","Seoul",1986,NA,193,239330.742857143,0,0,0,0,0
2,"KOR","Seoul",1987,NA,52,257763.536585366,0,0,0,0,0
2,"KOR","Seoul",1988,NA,45,272902,0,0,0,0,0
2,"KOR","Seoul",1989,NA,18,311316.727272727,0,0,0,0,0
2,"KOR","Seoul",1990,4340,59,NA,0,0,0,0,0
2,"KOR","Seoul",1991,4456,65,NA,0,0,0,0,0
2,"KOR","Seoul",1992,3420,67,NA,0,0,0,0,0
2,"KOR","Seoul",1993,3860,54,NA,0,0,0,0,0
2,"KOR","Seoul",1994,3764,112,NA,0,0,0,0,0
2,"KOR","Seoul",1995,3544,114,NA,0,0,0,0,0
2,"KOR","Seoul",1996,3364,101,NA,0,0,0,0,0
2,"KOR","Seoul",1997,3456,169,251596.8,0,0,0,0,0
2,"KOR","Seoul",1998,3316,82,235348.736842105,0,0,0,0,0
2,"KOR","Seoul",1999,3360,81,235458.461538462,0,0,0,0,0
2,"KOR","Seoul",2000,3194,141,228403.591836735,0,0,0,0,0
2,"KOR","Seoul",2001,3364,297,229681.526315789,0,0,0,0,0
2,"KOR","Seoul",2002,3370,281,227868.896103896,0,0,0,0,0
2,"KOR","Seoul",2003,3230,271,224662.129032258,0,0,0,0,0
2,"KOR","Seoul",2004,3053,291,215236.5,0,0,0,0,0
2,"KOR","Seoul",2005,3040,357,201032.258064516,0,0,0,0,0
2,"KOR","Seoul",2006,2691,618,206517,0,0,0,0,0
2,"KOR","Seoul",2007,2903,988,193523.147368421,0,0,0,0,0
2,"KOR","Seoul",2008,2921,1151,207688.77184466,0,0,0,0,0
2,"KOR","Seoul",2009,3129,1528,207446,0,0,0,0,0
2,"KOR","Seoul",2010,3500,1814,241411,0,0,0,0,0
2,"KOR","Seoul",2011,3724,2413,242522,0,0,0,0,0
2,"KOR","Seoul",2012,3876,3093,267315,0,0,0,0,0
2,"KOR","Seoul",2013,3820,4190,256700,0,0,0,0,0
2,"KOR","Seoul",2014,4600,7800,303400,0,0,0,0,0
5,"LBN","Beirut",1972,NA,NA,92271.6341463415,0,0,0,0,0
5,"LBN","Beirut",1973,NA,NA,97880.8235294118,0,0,0,0,0
5,"LBN","Beirut",1974,NA,NA,125654.782608696,0,0,0,0,1
5,"LBN","Beirut",1977,NA,NA,9116.625,0,0,0,0,1
5,"LBN","Beirut",1978,NA,NA,39275.5714285714,0,0,0,0,1
5,"LBN","Beirut",1979,NA,NA,54877.0909090909,0,0,0,0,1
5,"LBN","Beirut",1980,NA,NA,41095.5172413793,0,0,0,0,1
5,"LBN","Beirut",1981,NA,NA,43376.25,0,0,0,0,1
5,"LBN","Beirut",1982,NA,NA,24393.8333333333,0,0,0,0,1
5,"LBN","Beirut",1983,NA,NA,41273.3333333333,0,0,0,0,1
5,"LBN","Beirut",1984,NA,NA,29696,0,0,0,0,1
5,"LBN","Beirut",1985,NA,NA,28582.4,0,0,0,0,1
5,"LBN","Beirut",1986,NA,5,34317.5,0,0,0,0,1
5,"LBN","Beirut",1987,NA,31,19296,0,0,0,0,1
5,"LBN","Beirut",1988,NA,32,22032,0,0,0,0,1
5,"LBN","Beirut",1989,NA,10,14989.0909090909,0,0,0,0,1
5,"LBN","Beirut",1990,495,15,NA,0,0,0,0,1
5,"LBN","Beirut",1991,606,41,NA,0,0,0,0,1
5,"LBN","Beirut",1992,810,41,NA,0,0,0,0,1
5,"LBN","Beirut",1993,750,84,NA,0,0,0,0,1
5,"LBN","Beirut",1994,1104,31,NA,0,0,0,0,1
5,"LBN","Beirut",1995,1098,69,NA,0,0,0,0,1
5,"LBN","Beirut",1996,906,NA,NA,0,0,0,0,1
5,"LBN","Beirut",1997,948,57,58284.4444444445,0,0,0,0,1
5,"LBN","Beirut",1998,976,49,54137.5,0,0,0,0,1
5,"LBN","Beirut",1999,1296,241,80352,0,0,0,0,1
5,"LBN","Beirut",2000,1376,267,77800.1632653061,0,0,0,0,1
5,"LBN","Beirut",2001,1582,255,84346.9666666667,0,0,0,0,1
5,"LBN","Beirut",2002,1549,258,89316.6869565217,0,0,0,0,0
5,"LBN","Beirut",2003,1532,305,104562.330434783,0,0,0,0,0
5,"LBN","Beirut",2004,1413,368,93148.3706896552,0,0,0,0,0
5,"LBN","Beirut",2005,1438,386,96964.0877192982,0,0,0,0,0
5,"LBN","Beirut",2006,1167,385,63452,0,0,0,0,0
5,"LBN","Beirut",2007,1372,645,83692,0,0,0,0,0
5,"LBN","Beirut",2008,1147,2779,116092.785714286,0,0,0,0,0
5,"LBN","Beirut",2009,654,506,56978,0,0,0,0,0
5,"LBN","Beirut",2010,2,1900,20,0,0,0,0,0
5,"LBN","Beirut",2011,330,2294,294,0,0,0,0,0
5,"LBN","Beirut",2012,NA,2446,NA,0,0,0,0,0
5,"LBN","Beirut",2013,NA,2710,NA,0,0,0,0,0
5,"LBN","Beirut",2014,2,3700,40,0,0,0,0,0
5,"LBN","Tripoli",1972,NA,NA,34787.7777777778,0,0,0,0,0
5,"LBN","Tripoli",1973,NA,NA,17033.1428571429,0,0,0,0,0
9,"LKA","Colombo",1972,NA,NA,107990.551724138,0,0,0,0,0
9,"LKA","Colombo",1973,NA,NA,109761.75,0,0,0,0,0
9,"LKA","Colombo",1974,NA,NA,65013.5384615385,0,0,0,0,0
9,"LKA","Colombo",1975,NA,NA,145103.4,0,0,0,0,0
9,"LKA","Colombo",1976,NA,NA,129203.368421053,0,0,0,0,0
9,"LKA","Colombo",1977,NA,NA,108244.857142857,0,0,0,0,0
9,"LKA","Colombo",1978,NA,NA,101548,0,0,0,0,0
9,"LKA","Colombo",1979,NA,NA,120456,0,0,0,0,0
9,"LKA","Colombo",1980,NA,NA,126112.434782609,0,0,0,0,0
9,"LKA","Colombo",1981,NA,NA,190723.80952381,0,0,0,0,0
9,"LKA","Colombo",1982,NA,NA,140107.5,0,0,0,0,0
9,"LKA","Colombo",1983,NA,NA,100573.870967742,0,0,0,0,0
9,"LKA","Colombo",1984,NA,NA,164290.181818182,0,0,0,0,0
9,"LKA","Colombo",1985,NA,NA,135149.903225806,0,0,0,0,0
9,"LKA","Colombo",1986,NA,69,119609.709677419,0,0,0,0,0
9,"LKA","Colombo",1987,NA,87,96776.25,0,0,0,0,0
9,"LKA","Colombo",1988,NA,42,85365,0,0,0,0,0
9,"LKA","Colombo",1989,NA,22,92776.1739130435,0,0,0,0,0
9,"LKA","Colombo",1990,1094,50,NA,0,0,0,0,0
9,"LKA","Colombo",1991,1162,66,NA,0,0,0,0,0
9,"LKA","Colombo",1992,916,84,NA,0,0,0,0,0
9,"LKA","Colombo",1993,934,91,NA,0,0,0,0,0
9,"LKA","Colombo",1994,902,97,NA,0,0,0,0,0
9,"LKA","Colombo",1995,942,92,NA,0,0,0,0,0
9,"LKA","Colombo",1996,818,51,NA,0,0,0,0,0
9,"LKA","Colombo",1997,612,29,69360,0,0,0,0,0
9,"LKA","Colombo",1998,572,56,64536.5217391304,0,0,0,0,0
9,"LKA","Colombo",1999,680,54,65497.6,0,0,0,0,0
9,"LKA","Colombo",2000,770,35,79357.1428571429,0,0,0,0,0
9,"LKA","Colombo",2001,609,38,63016.275,0,0,0,0,0
9,"LKA","Colombo",2002,508,46,53104.5853658537,0,0,0,0,0
9,"LKA","Colombo",2003,874,9,77039.9024390244,0,0,0,0,0
9,"LKA","Colombo",2004,641,24,66802.2549019608,0,0,0,0,0
9,"LKA","Colombo",2005,1103,43,67283,0,0,0,0,0
9,"LKA","Colombo",2006,795,31,52107,0,0,0,0,0
9,"LKA","Colombo",2007,775,175,50495.0704225352,0,0,0,0,0
9,"LKA","Colombo",2008,1005,717,56252.0833333333,0,0,0,0,0
9,"LKA","Colombo",2009,998,512,67359,0,0,0,0,0
9,"LKA","Colombo",2010,1012,664,72996,0,0,0,0,0
9,"LKA","Colombo",2011,875,677,70363,0,0,0,0,0
9,"LKA","Colombo",2012,931,332,65170,0,0,0,0,0
9,"LKA","Colombo",2013,900,770,62600,0,0,0,0,0
9,"LKA","Colombo",2014,1100,800,68700,0,0,0,0,0
12,"LUX","Luxembourg City",1989,NA,51,NA,0,0,0,0,0
12,"LUX","Luxembourg City",1990,NA,91,NA,0,0,0,0,0
12,"LUX","Luxembourg City",1991,NA,107,NA,0,0,0,0,0
12,"LUX","Luxembourg City",1992,NA,154,NA,0,0,0,0,0
12,"LUX","Luxembourg City",1993,NA,88,NA,0,0,0,0,0
1,"LVA","Rio de Janeiro",1994,303,5,NA,0,0,0,0,0
1,"LVA","Rio de Janeiro",1995,502,36,NA,0,0,0,0,0
1,"LVA","Rio de Janeiro",1996,602,61,NA,0,0,0,0,0
1,"LVA","Rio de Janeiro",1997,718,102,45652.8333333333,0,0,0,0,0
1,"LVA","Rio de Janeiro",1998,882,85,45294.9677419355,0,0,0,0,0
1,"LVA","Rio de Janeiro",1999,1028,133,51253.1428571429,0,0,0,0,0
1,"LVA","Rio de Janeiro",2000,903,83,50645.4,0,0,0,0,0
1,"LVA","Rio de Janeiro",2001,1027,64,57387.0945945946,0,0,0,0,0
1,"LVA","Rio de Janeiro",2002,899,82,50241.2571428571,0,0,0,0,0
1,"LVA","Rio de Janeiro",2003,1149,82,61251.4787234043,0,0,0,0,0
1,"LVA","Rio de Janeiro",2004,1262,68,72802.4731182796,0,0,0,0,0
1,"LVA","Rio de Janeiro",2005,1266,50,73108.1684210526,0,0,0,0,0
1,"LVA","Rio de Janeiro",2006,1314,59,78744,0,0,0,0,0
1,"LVA","Rio de Janeiro",2007,1277,69,80152.1276595745,0,0,0,0,0
1,"LVA","Rio de Janeiro",2008,1343,55,77908.1368421053,0,0,0,0,0
1,"LVA","Rio de Janeiro",2009,1343,98,84015,0,0,0,0,0
1,"LVA","Rio de Janeiro",2010,1454,121,93149,0,0,0,0,0
1,"LVA","Rio de Janeiro",2011,1599,233,101316,0,0,0,0,0
1,"LVA","Rio de Janeiro",2012,1532,252,104136,0,0,0,0,0
1,"LVA","Rio de Janeiro",2013,1530,160,85200,0,0,0,0,0
1,"LVA","Rio de Janeiro",2014,1300,200,75200,0,0,0,0,0
5,"MAR","Casablanca",1972,NA,NA,108069.511111111,1,0,0,0,0
5,"MAR","Casablanca",1973,NA,NA,97388,1,0,0,0,0
5,"MAR","Casablanca",1974,NA,NA,94427.0769230769,1,0,0,0,0
5,"MAR","Casablanca",1975,NA,NA,99687.3488372093,1,0,0,0,0
5,"MAR","Casablanca",1976,NA,NA,102032.608695652,1,0,0,0,0
5,"MAR","Casablanca",1977,NA,NA,91172.25,0,0,0,0,0
5,"MAR","Casablanca",1978,NA,NA,47462.0689655172,0,0,0,0,0
5,"MAR","Casablanca",1979,NA,NA,52959,0,0,0,0,0
5,"MAR","Casablanca",1980,NA,NA,54353,0,0,0,0,0
5,"MAR","Casablanca",1981,NA,NA,65396.7096774194,0,0,0,0,0
5,"MAR","Casablanca",1982,NA,NA,54597.1428571429,0,0,0,0,0
5,"MAR","Casablanca",1983,NA,NA,58112.1851851852,0,0,0,0,0
5,"MAR","Casablanca",1984,NA,NA,65015.1724137931,0,0,0,0,0
5,"MAR","Casablanca",1985,NA,NA,49550.1923076923,0,0,0,0,0
5,"MAR","Casablanca",1986,NA,44,53252.8148148148,0,0,0,0,0
5,"MAR","Casablanca",1987,NA,47,69658.9310344828,0,0,0,0,0
5,"MAR","Casablanca",1988,NA,58,82390.8571428571,0,0,0,0,0
5,"MAR","Casablanca",1989,NA,30,97747.2222222222,0,0,0,0,0
5,"MAR","Casablanca",1990,1482,72,NA,0,0,0,0,0
5,"MAR","Casablanca",1991,1688,91,NA,0,0,0,0,0
5,"MAR","Casablanca",1992,1952,191,NA,0,0,0,0,0
5,"MAR","Casablanca",1993,1908,232,NA,0,0,0,0,0
5,"MAR","Casablanca",2014,2900,NA,200500,0,0,0,0,0
5,"MAR","Rabat",1972,NA,NA,36761.2222222222,0,0,0,0,0
5,"MAR","Rabat",1973,NA,NA,32481.5555555556,0,0,0,0,0
5,"MAR","Rabat",1974,NA,NA,34901,0,0,0,0,0
5,"MAR","Rabat",1975,NA,NA,26490.6315789474,0,0,0,0,0
5,"MAR","Rabat",1976,NA,NA,24736.2777777778,0,0,0,0,0
5,"MAR","Rabat",1977,NA,NA,33191.0526315789,0,0,0,0,0
5,"MAR","Rabat",1978,NA,NA,32390.2105263158,0,0,0,0,0
5,"MAR","Rabat",1979,NA,NA,26846.4,0,0,0,0,0
5,"MAR","Rabat",1980,NA,NA,38443.2631578947,0,0,0,0,0
5,"MAR","Rabat",1981,NA,NA,40328.8888888889,0,0,0,0,0
5,"MAR","Rabat",1982,NA,NA,43406.052631579,0,0,0,0,0
5,"MAR","Rabat",1983,NA,NA,38437.8947368421,0,0,0,0,0
5,"MAR","Rabat",1984,NA,NA,38628,0,0,0,0,0
5,"MAR","Rabat",1985,NA,NA,38376.8181818182,0,0,0,0,0
5,"MAR","Rabat",1986,NA,28,37589.8181818182,0,0,0,0,0
5,"MAR","Rabat",1987,NA,15,47017.44,0,0,0,0,0
5,"MAR","Rabat",1988,NA,31,59702.2222222222,0,0,0,0,0
5,"MAR","Rabat",1989,NA,17,88080.5555555556,0,0,0,0,0
5,"MAR","Rabat",1990,1714,92,NA,0,0,0,0,0
5,"MAR","Rabat",1991,1646,321,NA,0,0,0,0,0
5,"MAR","Rabat",1992,1782,434,NA,0,0,0,0,0
5,"MAR","Rabat",1993,1774,543,NA,0,0,0,0,0
5,"MAR","Rabat",1994,3634,533,NA,0,0,0,0,1
5,"MAR","Rabat",1995,4991,981,NA,0,0,0,0,1
5,"MAR","Rabat",1996,4585,1252,NA,0,0,0,0,1
5,"MAR","Rabat",1997,5690,1565,320062.5,0,0,0,0,1
5,"MAR","Rabat",1998,6552,1932,378050.4,0,0,0,0,1
5,"MAR","Rabat",1999,5691,2425,327548.666666667,0,0,0,0,1
5,"MAR","Rabat",2000,6434,2829,370539.066282421,0,0,0,0,1
5,"MAR","Rabat",2001,8353,5158,488737.712296984,0,0,0,0,1
5,"MAR","Rabat",2002,7943,3428,462491.722863741,0,0,0,0,1
5,"MAR","Rabat",2003,7410,2854,422579.716981132,0,0,0,0,1
5,"MAR","Rabat",2004,6280,3255,364271.797468354,0,0,0,0,1
5,"MAR","Rabat",2005,5781,2400,335465.344736842,0,0,0,0,1
5,"MAR","Rabat",2006,5244,2881,322664,0,0,0,0,1
5,"MAR","Rabat",2007,5621,2548,335850.791549296,0,0,0,0,1
5,"MAR","Rabat",2008,6649,4600,427813.2825,0,0,0,0,1
5,"MAR","Rabat",2009,4964,3885,404496,0,0,0,0,1
5,"MAR","Rabat",2010,5143,3324,305570,0,0,0,0,1
5,"MAR","Rabat",2011,5786,2687,434997,0,0,0,0,1
5,"MAR","Rabat",2012,5100,1949,348947,0,0,0,0,1
5,"MAR","Rabat",2013,5860,4380,367300,0,0,0,0,1
5,"MAR","Rabat",2014,2900,11700,214700,0,0,0,0,0
5,"MAR","Tangier",1978,NA,NA,14620,0,0,0,0,0
5,"MAR","Tangier",1979,NA,NA,18696,0,0,0,0,0
5,"MAR","Tangier",1981,NA,NA,19930.9090909091,0,0,0,0,0
5,"MAR","Tangier",1982,NA,NA,6660,0,0,0,0,0
5,"MAR","Tangier",1983,NA,NA,16219.5555555556,0,0,0,0,0
5,"MAR","Tangier",1984,NA,NA,18900,0,0,0,0,0
5,"MAR","Tangier",1985,NA,NA,18565,0,0,0,0,0
11,"MDG","Antananarivo",1972,NA,NA,26432,0,0,0,0,0
11,"MDG","Antananarivo",1973,NA,NA,25886.7692307692,0,0,0,0,0
11,"MDG","Antananarivo",1974,NA,NA,30764.2857142857,0,0,0,0,0
11,"MDG","Antananarivo",1975,NA,NA,40804,0,0,0,0,0
4,"MEX","Guadalajara",1975,NA,NA,52529.0909090909,0,0,0,1,0
4,"MEX","Guadalajara",1978,NA,NA,52237.619047619,0,0,0,0,0
4,"MEX","Guadalajara",1979,NA,NA,52527.6818181818,0,0,0,0,0
4,"MEX","Guadalajara",1980,NA,NA,58639.05,0,0,0,0,0
4,"MEX","Guadalajara",1981,NA,NA,60511.2631578947,0,0,0,0,0
4,"MEX","Guadalajara",1982,NA,NA,58002,0,0,0,0,0
4,"MEX","Guadalajara",1983,NA,NA,49707.45,0,0,0,0,0
4,"MEX","Guadalajara",1984,NA,NA,59580.5714285714,0,0,0,0,0
4,"MEX","Guadalajara",1985,NA,NA,63135,0,0,0,0,0
4,"MEX","Guadalajara",1986,NA,63,71020.2,0,0,0,0,0
4,"MEX","Guadalajara",1987,NA,14,43047.7894736842,0,0,0,0,0
4,"MEX","Guadalajara",1988,NA,12,58604,0,0,0,0,0
4,"MEX","Guadalajara",1989,NA,21,55494.0952380952,0,0,0,0,0
4,"MEX","Guadalajara",1990,909,30,NA,0,0,0,0,0
4,"MEX","Guadalajara",1991,957,35,NA,0,0,0,0,0
4,"MEX","Guadalajara",1992,777,44,NA,0,0,0,0,0
4,"MEX","Guadalajara",1993,780,44,NA,0,0,0,0,0
4,"MEX","Guadalajara",1994,648,52,NA,0,0,0,0,0
4,"MEX","Guadalajara",1995,621,40,NA,0,0,0,0,0
4,"MEX","Guadalajara",1996,606,43,NA,0,0,0,0,0
4,"MEX","Guadalajara",1997,780,52,48880,0,0,0,0,0
4,"MEX","Guadalajara",1998,879,51,50080.4615384615,0,0,0,0,0
4,"MEX","Guadalajara",1999,789,26,48019.4166666667,0,0,0,0,0
4,"MEX","Guadalajara",2000,811,32,47753.5882352941,0,0,0,0,0
4,"MEX","Guadalajara",2001,958,47,59979.6091954023,0,0,0,0,0
4,"MEX","Guadalajara",2002,912,45,63986.3703703704,0,0,0,0,0
4,"MEX","Guadalajara",2003,996,47,66422.8965517241,0,0,0,0,0
4,"MEX","Guadalajara",2004,912,88,63528,0,0,0,0,0
4,"MEX","Guadalajara",2005,805,56,56401.935483871,0,0,0,0,0
4,"MEX","Guadalajara",2006,1130,49,66131,0,0,0,0,0
4,"MEX","Guadalajara",2007,12,15,4836,0,0,0,0,0
4,"MEX","Guadalajara",2008,10,13,190.243902439024,0,0,0,0,0
4,"MEX","Guadalajara",2009,NA,27,NA,0,0,0,0,0
4,"MEX","Mexico City",1972,NA,NA,114493.428571429,0,0,0,1,0
4,"MEX","Mexico City",1973,NA,NA,280454.696629213,0,0,0,1,0
4,"MEX","Mexico City",1974,NA,NA,258399.655913978,0,0,0,1,0
4,"MEX","Mexico City",1975,NA,NA,231519.671232877,0,0,0,1,0
4,"MEX","Mexico City",1976,NA,NA,279094.411111111,0,0,0,1,0
4,"MEX","Mexico City",1977,NA,NA,281656,0,0,0,1,0
4,"MEX","Mexico City",1978,NA,NA,275310.75,0,0,0,0,0
4,"MEX","Mexico City",1979,NA,NA,276697.473684211,0,0,0,0,0
4,"MEX","Mexico City",1980,NA,NA,248238.805970149,0,0,0,0,0
4,"MEX","Mexico City",1981,NA,NA,264530.793650794,0,0,0,0,0
4,"MEX","Mexico City",1982,NA,NA,270783.09375,0,0,0,0,0
4,"MEX","Mexico City",1983,NA,NA,222707.677966102,0,0,0,0,0
4,"MEX","Mexico City",1984,NA,NA,195888,0,0,0,0,0
4,"MEX","Mexico City",1985,NA,NA,202767.2,0,0,0,0,0
4,"MEX","Mexico City",1986,NA,106,184501.293103448,0,0,0,0,0
4,"MEX","Mexico City",1987,NA,167,190451.074074074,0,0,0,0,0
4,"MEX","Mexico City",1988,NA,120,234413.226666667,0,0,0,0,0
4,"MEX","Mexico City",1989,NA,80,272634.939759036,0,0,0,0,0
4,"MEX","Mexico City",1990,4005,106,NA,0,0,0,0,0
4,"MEX","Mexico City",1991,3993,152,NA,0,0,0,0,0
4,"MEX","Mexico City",1992,3516,116,NA,0,0,0,0,0
4,"MEX","Mexico City",1993,3282,110,NA,0,0,0,0,0
4,"MEX","Mexico City",1994,3339,166,NA,0,0,0,0,0
4,"MEX","Mexico City",1995,2925,286,NA,0,0,0,0,0
4,"MEX","Mexico City",1996,3732,217,NA,0,0,0,0,0
4,"MEX","Mexico City",1997,4968,183,250318.025316456,0,0,0,0,0
4,"MEX","Mexico City",1998,5084,296,216938.784810127,0,0,0,0,0
4,"MEX","Mexico City",1999,5604,298,257920.682926829,0,0,0,0,0
4,"MEX","Mexico City",2000,4691,165,232946.530909091,0,0,0,0,0
4,"MEX","Mexico City",2001,4728,76,232223.32155477,0,0,0,0,0
4,"MEX","Mexico City",2002,5022,184,248311.866220736,0,0,0,0,0
4,"MEX","Mexico City",2003,4901,294,245294.177935943,0,0,0,0,0
4,"MEX","Mexico City",2004,4775,294,236989.007092199,0,0,0,0,0
4,"MEX","Mexico City",2005,4638,215,229573.030927835,0,0,0,0,0
4,"MEX","Mexico City",2006,4233,239,193728,0,0,0,0,0
4,"MEX","Mexico City",2007,3907,238,189306.798561151,0,0,0,0,0
4,"MEX","Mexico City",2008,3391,302,170890.627906977,0,0,0,0,0
4,"MEX","Mexico City",2009,3100,300,154320,0,0,0,0,0
4,"MEX","Mexico City",2010,3234,477,132497,0,0,0,0,0
4,"MEX","Mexico City",2011,3788,443,195402,0,0,0,0,0
4,"MEX","Mexico City",2012,4126,588,218514,0,0,0,0,0
4,"MEX","Mexico City",2013,4620,410,312400,0,0,0,0,0
4,"MEX","Mexico City",2014,5200,700,265500,0,0,0,0,0
8,"MMR","Yangon",2014,300,50,24300,0,0,0,0,0
2,"MNG","Ulaanbaatar",2010,120,319,19200,0,0,0,0,0
2,"MNG","Ulaanbaatar",2011,209,424,31596,0,0,0,0,0
2,"MNG","Ulaanbaatar",2012,164,299,34065,0,0,0,0,0
2,"MNG","Ulaanbaatar",2013,200,260,828300,0,0,0,0,0
2,"MNG","Ulaanbaatar",2014,500,500,35800,0,0,0,0,0
8,"MYS","Kuala Lumpur",1972,NA,NA,28116,0,0,0,0,0
8,"MYS","Kuala Lumpur",1973,NA,NA,30708.3636363636,0,0,0,0,0
8,"MYS","Kuala Lumpur",1974,NA,NA,23675.5555555556,0,0,0,0,0
8,"MYS","Kuala Lumpur",1975,NA,NA,45284.9090909091,0,0,0,0,0
8,"MYS","Kuala Lumpur",1976,NA,NA,18064.2,0,0,0,0,0
8,"MYS","Kuala Lumpur",1977,NA,NA,18018,0,0,0,0,0
8,"MYS","Kuala Lumpur",1978,NA,NA,38270,0,0,0,0,0
8,"MYS","Kuala Lumpur",1979,NA,NA,42240,0,0,0,0,0
8,"MYS","Kuala Lumpur",1980,NA,NA,49582.4,0,0,0,0,0
8,"MYS","Kuala Lumpur",1981,NA,NA,40248,0,0,0,0,0
8,"MYS","Kuala Lumpur",1982,NA,NA,36372,0,0,0,0,0
8,"MYS","Kuala Lumpur",1983,NA,NA,28174.6666666667,0,0,0,0,0
8,"MYS","Kuala Lumpur",1984,NA,NA,28289.1428571429,0,0,0,0,0
8,"MYS","Kuala Lumpur",1985,NA,NA,30656,0,0,0,0,0
8,"MYS","Kuala Lumpur",1986,NA,34,35904,0,0,0,0,0
8,"MYS","Kuala Lumpur",1987,NA,34,48846.6666666667,0,0,0,0,0
8,"MYS","Kuala Lumpur",1988,NA,32,34916.625,0,0,0,0,0
8,"MYS","Kuala Lumpur",1989,NA,26,49192,0,0,0,0,0
8,"MYS","Kuala Lumpur",1990,585,41,NA,0,0,0,0,0
8,"MYS","Kuala Lumpur",1991,242,14,NA,0,0,0,0,0
8,"MYS","Kuala Lumpur",1992,464,31,NA,0,0,0,0,0
8,"MYS","Kuala Lumpur",1993,267,8,NA,0,0,0,0,0
8,"MYS","Kuala Lumpur",1994,348,4,NA,0,0,0,0,0
8,"MYS","Kuala Lumpur",1995,546,25,NA,0,0,0,0,0
8,"MYS","Kuala Lumpur",1996,192,26,NA,0,0,0,0,0
8,"MYS","Kuala Lumpur",1997,372,18,32787.6666666667,0,0,0,0,0
8,"MYS","Kuala Lumpur",1998,474,27,32325.1071428571,0,0,0,0,0
8,"MYS","Kuala Lumpur",1999,444,8,40002.9677419355,0,0,0,0,0
8,"MYS","Kuala Lumpur",2000,458,24,21176.0674157303,0,0,0,0,0
8,"MYS","Kuala Lumpur",2001,738,16,41759.191011236,0,0,0,0,0
8,"MYS","Kuala Lumpur",2002,878,76,61277.5584415584,0,0,0,0,0
8,"MYS","Kuala Lumpur",2003,766,178,61241.7,0,0,0,0,0
8,"MYS","Kuala Lumpur",2004,511,75,37024.2727272727,0,0,0,0,0
8,"MYS","Kuala Lumpur",2005,453,154,33119.3333333333,0,0,0,0,0
8,"MYS","Kuala Lumpur",2006,314,143,17605,0,0,0,0,0
8,"MYS","Kuala Lumpur",2007,459,353,27009.6,0,0,0,0,0
8,"MYS","Kuala Lumpur",2008,517,300,18754.2935779817,0,0,0,0,0
8,"MYS","Kuala Lumpur",2009,583,354,35120,0,0,0,0,0
8,"MYS","Kuala Lumpur",2010,583,354,35120,0,0,0,0,0
8,"MYS","Kuala Lumpur",2011,NA,335,NA,0,0,0,0,0
8,"MYS","Kuala Lumpur",2012,631,413,45449,0,0,0,0,0
8,"MYS","Kuala Lumpur",2013,610,500,57200,0,0,0,0,0
8,"MYS","Kuala Lumpur",2014,800,700,73200,0,0,0,0,0
11,"NGA","Lagos",1972,NA,NA,74221.7142857143,0,0,0,0,0
11,"NGA","Lagos",1973,NA,NA,80228.5714285714,0,0,0,0,0
11,"NGA","Lagos",1974,NA,NA,68100,0,0,0,0,0
11,"NGA","Lagos",1975,NA,NA,59732.75,0,0,0,0,0
11,"NGA","Lagos",1976,NA,NA,50000,0,0,0,0,0
