"country_iso3","year","registrations"
"IRN",2004,119
"IRQ",2004,19
"ISL",2004,26
"ISPAL",2004,NA
"ISR",2004,96
"ITA",2004,1566
"JAM",2004,0
"JOR",2004,33
"JPN",2004,1549
"KAZ",2004,56
"KEN",2004,32
"KGZ",2004,12
"KHM",2004,3
"KNA",2004,0
"KOR",2004,697
"KWT",2004,9
"LAO",2004,1
"LBN",2004,8
"LBR",2004,1
"LBY",2004,435
"LCA",2004,1
"LIE",2004,1
"LKA",2004,14
"LSO",2004,0
"LTU",2004,59
"LUX",2004,4
"LVA",2004,35
"MAC",2004,0
"MAR",2004,59
"MCO",2004,1
"MDA",2004,23
"MDG",2004,8
"MDV",2004,2
"MEX",2004,452
"MKD",2004,22
"MLI",2004,1
"MLT",2004,6
"MMR",2004,18
"MNE",2004,NA
"MNG",2004,19
"MOZ",2004,6
"MRT",2004,1
"MSR",2004,1
"MTQ",2004,0
"MUS",2004,5
"MWI",2004,0
"MYS",2004,29
"NAM",2004,7
"NER",2004,8
"NGA",2004,34
"NIC",2004,2
"NLD",2004,119
"NONAT",2004,0
"NOR",2004,192
"NPL",2004,10
"NZL",2004,40
"OMN",2004,24
"PAK",2004,40
"PAN",2004,7
"PER",2004,26
"PHL",2004,39
"PNG",2004,0
"POL",2004,402
"PRI",2004,1
"PRK",2004,5
"PRT",2004,106
"PRY",2004,15
"PSE",2004,27
"QAT",2004,43
"ROU",2004,114
"RUABU",2004,NA
"RUS",2004,911
"RWA",2004,5
"SAU",2004,80
"SDN",2004,24
"SEN",2004,4
"SGP",2004,34
"SLB",2004,0
"SLE",2004,1
"SLV",2004,13
"SMR",2004,32
"SOM",2004,2
"SRB",2004,NA
"SSD",2004,NA
"SUHH",2004,NA
"SVK",2004,62
"SVN",2004,37
"SWE",2004,211
"SWZ",2004,1
"SYC",2004,0
"SYR",2004,76
"TCA",2004,0
"TCD",2004,1
"TGO",2004,11
"THA",2004,387
"TJK",2004,8
"TKM",2004,6
"TON",2004,0
"TTO",2004,1
"TUN",2004,65
"TUR",2004,765
"TWN",2004,354
"TZA",2004,8
"UGA",2004,4
"UKR",2004,740
"URY",2004,11
"USA",2004,1822
"UZB",2004,88
"VAT",2004,1
"VCT",2004,1
"VEN",2004,94
"VGB",2004,1
"VNM",2004,59
"WSM",2004,2
"YDYE",2004,NA
"YEM",2004,20
"YUCS",2004,NA
"ZAF",2004,42
"ZMB",2004,2
"ZWE",2004,8
"AFG",2005,25
"AGO",2005,6
"ALB",2005,28
"AND",2005,0
"ANHH",2005,0
"ARE",2005,152
"ARG",2005,82
"ARM",2005,27
"ATG",2005,0
"AUS",2005,226
"AUT",2005,2
"AZE",2005,13
"BDI",2005,0
"BEL",2005,103
"BEN",2005,14
"BFA",2005,9
"BGD",2005,35
"BGR",2005,111
"BHR",2005,4
"BHS",2005,0
"BIH",2005,20
"BLR",2005,52
"BLZ",2005,1
"BMU",2005,0
"BOL",2005,34
"BRA",2005,576
"BRB",2005,2
"BRN",2005,0
"BTN",2005,3
"BWA",2005,0
"CAF",2005,0
"CAN",2005,242
"CHE",2005,485
"CHL",2005,45
"CHN",2005,765
"CIV",2005,4
"CMR",2005,64
"COD",2005,NA
"COG",2005,NA
"COL",2005,97
"COM",2005,0
"CONGO",2005,29
"CPV",2005,1
"CRI",2005,22
"CSHH",2005,NA
"CSXX",2005,95
"CUB",2005,12
"CYP",2005,50
"CZE",2005,95
"DDDE",2005,NA
"DEU",2005,285
"DJI",2005,0
"DMA",2005,0
"DNK",2005,80
"DOM",2005,21
"DZA",2005,18
"ECU",2005,42
"EGY",2005,95
"ERI",2005,2
"ESP",2005,1433
"EST",2005,22
"ETH",2005,25
"FIN",2005,131
"FJI",2005,0
"FRA",2005,900
"GAB",2005,2
"GBR",2005,609
"GEO",2005,50
"GHA",2005,9
"GIN",2005,1
"GMB",2005,0
"GNB",2005,0
"GNQ",2005,0
"GRC",2005,506
"GRD",2005,0
"GTM",2005,21
"GUAYA",2005,0
"GUM",2005,0
"COMIS",2005,NA
"HKG",2005,0
"HND",2005,5
"HRV",2005,73
"HTI",2005,0
"HUN",2005,208
"IDN",2005,160
"IND",2005,174
"IRL",2005,79
"IRN",2005,153
"IRQ",2005,87
"ISL",2005,24
"ISPAL",2005,NA
"ISR",2005,100
"ITA",2005,1440
"JAM",2005,1
"JOR",2005,27
"JPN",2005,1880
"KAZ",2005,47
"KEN",2005,19
"KGZ",2005,7
"KHM",2005,2
"KNA",2005,0
"KOR",2005,765
"KWT",2005,35
"LAO",2005,2
"LBN",2005,18
"LBR",2005,1
"LBY",2005,491
"LCA",2005,0
"LIE",2005,0
"LKA",2005,14
"LSO",2005,0
"LTU",2005,44
"LUX",2005,6
"LVA",2005,20
"MAC",2005,0
"MAR",2005,57
"MCO",2005,5
"MDA",2005,19
"MDG",2005,5
"MDV",2005,0
"MEX",2005,543
"MKD",2005,26
"MLI",2005,5
"MLT",2005,6
"MMR",2005,18
"MNE",2005,NA
"MNG",2005,13
"MOZ",2005,2
"MRT",2005,1
"MSR",2005,0
"MTQ",2005,2
"MUS",2005,11
"MWI",2005,2
"MYS",2005,54
"NAM",2005,17
"NER",2005,0
"NGA",2005,34
"NIC",2005,1
"NLD",2005,103
"NONAT",2005,88
"NOR",2005,186
"NPL",2005,20
"NZL",2005,42
"OMN",2005,17
"PAK",2005,53
"PAN",2005,4
"PER",2005,73
"PHL",2005,29
"PNG",2005,0
"POL",2005,408
"PRI",2005,0
"PRK",2005,1
"PRT",2005,128
"PRY",2005,8
"PSE",2005,49
"QAT",2005,32
"ROU",2005,132
"RUABU",2005,NA
"RUS",2005,790
"RWA",2005,6
"SAU",2005,180
"SDN",2005,20
"SEN",2005,4
"SGP",2005,30
"SLB",2005,0
"SLE",2005,5
"SLV",2005,3
"SMR",2005,17
"SOM",2005,0
"SRB",2005,NA
"SSD",2005,NA
"SUHH",2005,NA
"SVK",2005,61
"SVN",2005,26
"SWE",2005,237
"SWZ",2005,0
"SYC",2005,0
"SYR",2005,81
"TCA",2005,0
"TCD",2005,0
"TGO",2005,8
"THA",2005,656
"TJK",2005,3
"TKM",2005,3
"TON",2005,0
"TTO",2005,0
"TUN",2005,74
"TUR",2005,822
"TWN",2005,425
"TZA",2005,11
"UGA",2005,9
"UKR",2005,322
"URY",2005,15
"USA",2005,1960
"UZB",2005,33
"VAT",2005,6
"VCT",2005,4
"VEN",2005,113
"VGB",2005,0
"VNM",2005,81
"WSM",2005,0
"YDYE",2005,NA
"YEM",2005,22
"YUCS",2005,NA
"ZAF",2005,34
"ZMB",2005,5
"ZWE",2005,2
"AFG",2006,19
"AGO",2006,18
"ALB",2006,39
"AND",2006,0
"ANHH",2006,0
"ARE",2006,94
"ARG",2006,107
"ARM",2006,9
"ATG",2006,0
"AUS",2006,211
"AUT",2006,7
"AZE",2006,38
"BDI",2006,0
"BEL",2006,95
"BEN",2006,5
"BFA",2006,5
"BGD",2006,34
"BGR",2006,96
"BHR",2006,2
"BHS",2006,0
"BIH",2006,29
"BLR",2006,35
"BLZ",2006,0
"BMU",2006,0
"BOL",2006,36
"BRA",2006,568
"BRB",2006,1
"BRN",2006,1
"BTN",2006,5
"BWA",2006,0
"CAF",2006,0
"CAN",2006,259
"CHE",2006,524
"CHL",2006,42
"CHN",2006,618
"CIV",2006,2
"CMR",2006,29
"COD",2006,NA
"COG",2006,NA
"COL",2006,96
"COM",2006,0
"CONGO",2006,9
"CPV",2006,1
"CRI",2006,23
"CSHH",2006,NA
"CSXX",2006,NA
"CUB",2006,30
"CYP",2006,47
"CZE",2006,85
"DDDE",2006,NA
"DEU",2006,247
"DJI",2006,0
"DMA",2006,0
"DNK",2006,142
"DOM",2006,20
"DZA",2006,33
"ECU",2006,26
"EGY",2006,173
"ERI",2006,2
"ESP",2006,1318
"EST",2006,23
"ETH",2006,32
"FIN",2006,74
"FJI",2006,1
"FRA",2006,937
"GAB",2006,2
"GBR",2006,575
"GEO",2006,33
"GHA",2006,9
"GIN",2006,0
"GMB",2006,0
"GNB",2006,0
"GNQ",2006,0
"GRC",2006,477
"GRD",2006,0
"GTM",2006,18
"GUAYA",2006,1
"GUM",2006,0
"COMIS",2006,NA
"HKG",2006,10
"HND",2006,7
"HRV",2006,66
"HTI",2006,1
"HUN",2006,187
"IDN",2006,142
"IND",2006,268
"IRL",2006,75
"IRN",2006,165
"IRQ",2006,48
"ISL",2006,10
"ISPAL",2006,NA
"ISR",2006,83
"ITA",2006,1215
"JAM",2006,4
"JOR",2006,51
"JPN",2006,1403
"KAZ",2006,39
"KEN",2006,36
"KGZ",2006,15
"KHM",2006,6
"KNA",2006,0
"KOR",2006,747
"KWT",2006,88
"LAO",2006,3
"LBN",2006,19
"LBR",2006,0
"LBY",2006,440
"LCA",2006,1
"LIE",2006,0
"LKA",2006,22
"LSO",2006,0
"LTU",2006,44
"LUX",2006,5
"LVA",2006,33
"MAC",2006,0
"MAR",2006,26
"MCO",2006,1
"MDA",2006,12
"MDG",2006,7
"MDV",2006,0
"MEX",2006,398
"MKD",2006,23
"MLI",2006,5
"MLT",2006,4
"MMR",2006,5
"MNE",2006,1
"MNG",2006,12
"MOZ",2006,6
"MRT",2006,0
"MSR",2006,0
"MTQ",2006,0
"MUS",2006,17
"MWI",2006,1
"MYS",2006,55
"NAM",2006,7
"NER",2006,3
"NGA",2006,34
"NIC",2006,0
"NLD",2006,104
"NONAT",2006,71
"NOR",2006,161
"NPL",2006,14
"NZL",2006,33
"OMN",2006,20
"PAK",2006,60
"PAN",2006,5
"PER",2006,44
"PHL",2006,31
"PNG",2006,0
"POL",2006,380
"PRI",2006,0
"PRK",2006,0
"PRT",2006,106
"PRY",2006,7
"PSE",2006,39
"QAT",2006,51
"ROU",2006,107
"RUABU",2006,NA
"RUS",2006,722
"RWA",2006,2
"SAU",2006,464
"SDN",2006,3
"SEN",2006,6
"SGP",2006,42
"SLB",2006,0
"SLE",2006,0
"SLV",2006,5
"SMR",2006,15
"SOM",2006,1
"SRB",2006,103
"SSD",2006,NA
"SUHH",2006,NA
"SVK",2006,65
"SVN",2006,33
"SWE",2006,182
"SWZ",2006,0
"SYC",2006,0
"SYR",2006,27
"TCA",2006,0
"TCD",2006,1
"TGO",2006,9
"THA",2006,389
"TJK",2006,6
"TKM",2006,6
"TON",2006,0
"TTO",2006,0
"TUN",2006,33
"TUR",2006,722
"TWN",2006,374
"TZA",2006,3
"UGA",2006,9
"UKR",2006,193
"URY",2006,14
"USA",2006,1965
"UZB",2006,35
"VAT",2006,0
"VCT",2006,0
"VEN",2006,50
"VGB",2006,0
"VNM",2006,63
"WSM",2006,0
"YDYE",2006,NA
"YEM",2006,26
"YUCS",2006,NA
"ZAF",2006,34
"ZMB",2006,4
"ZWE",2006,2
"AFG",2007,18
"AGO",2007,7
"ALB",2007,27
"AND",2007,1
"ANHH",2007,0
"ARE",2007,143
"ARG",2007,87
"ARM",2007,16
"ATG",2007,0
"AUS",2007,243
"AUT",2007,6
"AZE",2007,47
"BDI",2007,5
"BEL",2007,91
"BEN",2007,5
"BFA",2007,2
"BGD",2007,19
"BGR",2007,109
"BHR",2007,0
"BHS",2007,0
"BIH",2007,29
"BLR",2007,46
"BLZ",2007,0
"BMU",2007,0
"BOL",2007,18
"BRA",2007,644
"BRB",2007,1
"BRN",2007,0
"BTN",2007,5
"BWA",2007,0
"CAF",2007,0
"CAN",2007,206
"CHE",2007,559
"CHL",2007,49
"CHN",2007,708
"CIV",2007,17
"CMR",2007,45
"COD",2007,NA
"COG",2007,NA
"COL",2007,176
"COM",2007,0
"CONGO",2007,7
"CPV",2007,3
"CRI",2007,19
"CSHH",2007,NA
"CSXX",2007,NA
"CUB",2007,28
"CYP",2007,78
"CZE",2007,80
"DDDE",2007,NA
"DEU",2007,346
"DJI",2007,0
"DMA",2007,0
"DNK",2007,122
"DOM",2007,20
"DZA",2007,47
"ECU",2007,20
"EGY",2007,147
"ERI",2007,1
"ESP",2007,1411
"EST",2007,17
"ETH",2007,22
"FIN",2007,88
"FJI",2007,0
"FRA",2007,980
"GAB",2007,1
"GBR",2007,568
"GEO",2007,32
"GHA",2007,5
"GIN",2007,11
"GMB",2007,0
"GNB",2007,0
"GNQ",2007,0
"GRC",2007,432
"GRD",2007,0
"GTM",2007,14
"GUAYA",2007,2
"GUM",2007,0
"COMIS",2007,NA
"HKG",2007,31
"HND",2007,5
"HRV",2007,72
"HTI",2007,1
"HUN",2007,182
"IDN",2007,102
"IND",2007,295
"IRL",2007,78
"IRN",2007,134
"IRQ",2007,33
"ISL",2007,15
"ISPAL",2007,NA
"ISR",2007,93
"ITA",2007,1298
"JAM",2007,2
"JOR",2007,18
"JPN",2007,1131
"KAZ",2007,54
"KEN",2007,35
"KGZ",2007,8
"KHM",2007,5
"KNA",2007,0
"KOR",2007,706
"KWT",2007,178
"LAO",2007,1
"LBN",2007,28
"LBR",2007,0
"LBY",2007,604
"LCA",2007,0
"LIE",2007,0
"LKA",2007,12
"LSO",2007,0
"LTU",2007,45
"LUX",2007,5
"LVA",2007,45
"MAC",2007,0
"MAR",2007,40
"MCO",2007,1
"MDA",2007,28
"MDG",2007,15
"MDV",2007,0
"MEX",2007,424
"MKD",2007,44
"MLI",2007,1
"MLT",2007,6
"MMR",2007,12
"MNE",2007,4
"MNG",2007,12
"MOZ",2007,2
"MRT",2007,0
"MSR",2007,0
"MTQ",2007,0
"MUS",2007,4
"MWI",2007,3
"MYS",2007,37
"NAM",2007,4
"NER",2007,0
"NGA",2007,49
"NIC",2007,4
"NLD",2007,125
"NONAT",2007,33
"NOR",2007,242
"NPL",2007,20
"NZL",2007,52
"OMN",2007,29
"PAK",2007,18
"PAN",2007,4
"PER",2007,24
"PHL",2007,24
"PNG",2007,0
"POL",2007,448
"PRI",2007,0
"PRK",2007,0
"PRT",2007,103
"PRY",2007,10
"PSE",2007,27
"QAT",2007,28
"ROU",2007,151
"RUABU",2007,NA
"RUS",2007,722
"RWA",2007,8
"SAU",2007,630
"SDN",2007,11
"SEN",2007,14
"SGP",2007,48
"SLB",2007,0
"SLE",2007,1
"SLV",2007,7
"SMR",2007,20
"SOM",2007,0
"SRB",2007,109
"SSD",2007,NA
"SUHH",2007,NA
"SVK",2007,76
"SVN",2007,41
"SWE",2007,177
"SWZ",2007,0
"SYC",2007,0
"SYR",2007,30
"TCA",2007,0
"TCD",2007,3
"TGO",2007,9
"THA",2007,515
"TJK",2007,2
"TKM",2007,6
"TON",2007,1
"TTO",2007,0
"TUN",2007,24
"TUR",2007,699
"TWN",2007,330
"TZA",2007,7
"UGA",2007,11
"UKR",2007,231
"URY",2007,12
"USA",2007,2019
"UZB",2007,38
"VAT",2007,0
"VCT",2007,0
"VEN",2007,115
"VGB",2007,0
"VNM",2007,40
"WSM",2007,1
"YDYE",2007,NA
"YEM",2007,33
"YUCS",2007,NA
"ZAF",2007,31
"ZMB",2007,7
"ZWE",2007,5
"AFG",2008,14
"AGO",2008,15
"ALB",2008,25
"AND",2008,1
"ANHH",2008,0
"ARE",2008,67
"ARG",2008,109
"ARM",2008,21
"ATG",2008,0
"AUS",2008,252
"AUT",2008,5
"AZE",2008,34
"BDI",2008,5
"BEL",2008,141
"BEN",2008,10
"BFA",2008,32
"BGD",2008,15
"BGR",2008,151
"BHR",2008,10
"BHS",2008,0
"BIH",2008,48
"BLR",2008,63
"BLZ",2008,0
"BMU",2008,0
"BOL",2008,23
"BRA",2008,832
"BRB",2008,0
"BRN",2008,0
"BTN",2008,0
"BWA",2008,0
"CAF",2008,2
"CAN",2008,238
"CHE",2008,495
"CHL",2008,85
"CHN",2008,724
"CIV",2008,43
"CMR",2008,36
"COD",2008,NA
"COG",2008,NA
"COL",2008,173
"COM",2008,1
"CONGO",2008,4
"CPV",2008,0
"CRI",2008,28
"CSHH",2008,NA
"CSXX",2008,NA
"CUB",2008,19
"CYP",2008,97
"CZE",2008,108
"DDDE",2008,NA
"DEU",2008,366
"DJI",2008,1
"DMA",2008,0
"DNK",2008,120
"DOM",2008,11
"DZA",2008,43
"ECU",2008,29
"EGY",2008,152
"ERI",2008,4
"ESP",2008,1447
"EST",2008,23
"ETH",2008,29
"FIN",2008,98
"FJI",2008,0
"FRA",2008,1119
"GAB",2008,0
"GBR",2008,617
"GEO",2008,73
"GHA",2008,13
"GIN",2008,2
"GMB",2008,0
"GNB",2008,0
"GNQ",2008,0
"GRC",2008,413
"GRD",2008,0
"GTM",2008,31
"GUAYA",2008,1
"GUM",2008,0
"COMIS",2008,NA
"HKG",2008,25
"HND",2008,1
"HRV",2008,116
"HTI",2008,0
"HUN",2008,246
"IDN",2008,83
"IND",2008,371
"IRL",2008,128
"IRN",2008,153
"IRQ",2008,30
"ISL",2008,12
"ISPAL",2008,NA
"ISR",2008,119
"ITA",2008,1535
"JAM",2008,4
"JOR",2008,32
"JPN",2008,937
"KAZ",2008,52
"KEN",2008,48
"KGZ",2008,39
"KHM",2008,1
"KNA",2008,0
"KOR",2008,572
"KWT",2008,120
"LAO",2008,1
"LBN",2008,36
"LBR",2008,2
"LBY",2008,727
"LCA",2008,0
"LIE",2008,0
"LKA",2008,22
"LSO",2008,0
"LTU",2008,40
"LUX",2008,10
"LVA",2008,54
"MAC",2008,0
"MAR",2008,82
"MCO",2008,7
"MDA",2008,21
"MDG",2008,4
"MDV",2008,0
"MEX",2008,458
"MKD",2008,35
"MLI",2008,14
"MLT",2008,7
"MMR",2008,15
"MNE",2008,5
"MNG",2008,21
"MOZ",2008,2
"MRT",2008,1
"MSR",2008,0
"MTQ",2008,0
"MUS",2008,4
"MWI",2008,3
"MYS",2008,82
"NAM",2008,4
"NER",2008,0
"NGA",2008,56
"NIC",2008,3
"NLD",2008,144
"NONAT",2008,83
"NOR",2008,227
"NPL",2008,5
"NZL",2008,57
"OMN",2008,79
"PAK",2008,45
"PAN",2008,0
"PER",2008,83
"PHL",2008,20
"PNG",2008,0
"POL",2008,419
"PRI",2008,0
"PRK",2008,0
"PRT",2008,127
"PRY",2008,12
"PSE",2008,35
"QAT",2008,29
"ROU",2008,178
"RUABU",2008,NA
"RUS",2008,960
"RWA",2008,8
"SAU",2008,234
"SDN",2008,18
"SEN",2008,9
"SGP",2008,67
"SLB",2008,0
"SLE",2008,0
"SLV",2008,11
"SMR",2008,15
"SOM",2008,0
"SRB",2008,119
"SSD",2008,NA
"SUHH",2008,NA
"SVK",2008,92
"SVN",2008,36
"SWE",2008,180
"SWZ",2008,0
"SYC",2008,0
"SYR",2008,36
"TCA",2008,0
"TCD",2008,0
"TGO",2008,25
"THA",2008,180
"TJK",2008,11
"TKM",2008,8
"TON",2008,3
"TTO",2008,0
"TUN",2008,22
"TUR",2008,651
"TWN",2008,309
"TZA",2008,5
"UGA",2008,10
"UKR",2008,356
"URY",2008,12
"USA",2008,1904
"UZB",2008,43
"VAT",2008,0
"VCT",2008,0
"VEN",2008,119
"VGB",2008,0
"VNM",2008,78
"WSM",2008,0
"YDYE",2008,NA
"YEM",2008,19
"YUCS",2008,NA
"ZAF",2008,69
"ZMB",2008,1
"ZWE",2008,12
"AFG",2009,41
"AGO",2009,9
"ALB",2009,42
"AND",2009,4
"ANHH",2009,0
"ARE",2009,57
"ARG",2009,178
"ARM",2009,21
"ATG",2009,0
"AUS",2009,292
"AUT",2009,4
"AZE",2009,40
"BDI",2009,1
"BEL",2009,157
"BEN",2009,5
"BFA",2009,13
"BGD",2009,34
"BGR",2009,184
"BHR",2009,6
"BHS",2009,0
"BIH",2009,65
"BLR",2009,73
"BLZ",2009,0
"BMU",2009,0
"BOL",2009,50
"BRA",2009,977
"BRB",2009,0
"BRN",2009,2
"BTN",2009,0
"BWA",2009,0
"CAF",2009,2
"CAN",2009,250
"CHE",2009,490
"CHL",2009,100
"CHN",2009,859
"CIV",2009,25
"CMR",2009,59
"COD",2009,NA
"COG",2009,NA
"COL",2009,198
"COM",2009,0
"CONGO",2009,9
"CPV",2009,1
"CRI",2009,58
"CSHH",2009,NA
"CSXX",2009,NA
"CUB",2009,10
"CYP",2009,100
"CZE",2009,120
"DDDE",2009,NA
"DEU",2009,409
"DJI",2009,1
"DMA",2009,0
"DNK",2009,127
"DOM",2009,16
"DZA",2009,49
"ECU",2009,43
"EGY",2009,216
"ERI",2009,0
"ESP",2009,1531
"EST",2009,30
"ETH",2009,42
"FIN",2009,64
"FJI",2009,0
"FRA",2009,1290
"GAB",2009,13
"GBR",2009,641
"GEO",2009,44
"GHA",2009,34
"GIN",2009,4
"GMB",2009,0
"GNB",2009,0
"GNQ",2009,0
"GRC",2009,438
"GRD",2009,0
"GTM",2009,16
"GUAYA",2009,2
"GUM",2009,0
"COMIS",2009,NA
"HKG",2009,18
"HND",2009,5
"HRV",2009,129
"HTI",2009,2
"HUN",2009,213
"IDN",2009,212
"IND",2009,502
"IRL",2009,128
"IRN",2009,212
"IRQ",2009,65
"ISL",2009,15
"ISPAL",2009,NA
"ISR",2009,100
"ITA",2009,1825
"JAM",2009,1
"JOR",2009,22
"JPN",2009,997
"KAZ",2009,78
"KEN",2009,54
"KGZ",2009,33
"KHM",2009,1
"KNA",2009,0
"KOR",2009,351
"KWT",2009,149
"LAO",2009,3
"LBN",2009,21
"LBR",2009,1
"LBY",2009,1015
"LCA",2009,0
"LIE",2009,0
"LKA",2009,18
"LSO",2009,1
"LTU",2009,39
"LUX",2009,2
"LVA",2009,52
"MAC",2009,0
"MAR",2009,72
"MCO",2009,2
"MDA",2009,30
"MDG",2009,25
"MDV",2009,1
"MEX",2009,373
"MKD",2009,56
"MLI",2009,16
"MLT",2009,10
"MMR",2009,2
"MNE",2009,3
"MNG",2009,30
"MOZ",2009,13
"MRT",2009,0
"MSR",2009,3
"MTQ",2009,0
"MUS",2009,6
"MWI",2009,6
"MYS",2009,93
"NAM",2009,15
"NER",2009,1
"NGA",2009,49
"NIC",2009,10
"NLD",2009,163
"NONAT",2009,54
"NOR",2009,209
"NPL",2009,18
"NZL",2009,41
"OMN",2009,93
"PAK",2009,69
"PAN",2009,26
"PER",2009,113
"PHL",2009,41
"PNG",2009,3
"POL",2009,402
"PRI",2009,0
"PRK",2009,0
"PRT",2009,111
"PRY",2009,11
"PSE",2009,23
"QAT",2009,36
"ROU",2009,233
"RUABU",2009,NA
"RUS",2009,967
"RWA",2009,7
"SAU",2009,535
"SDN",2009,20
"SEN",2009,15
"SGP",2009,49
"SLB",2009,0
"SLE",2009,1
"SLV",2009,8
"SMR",2009,30
"SOM",2009,0
"SRB",2009,174
"SSD",2009,NA
"SUHH",2009,NA
"SVK",2009,79
"SVN",2009,37
"SWE",2009,166
"SWZ",2009,0
"SYC",2009,0
"SYR",2009,88
"TCA",2009,0
"TCD",2009,0
"TGO",2009,31
"THA",2009,220
"TJK",2009,16
"TKM",2009,8
"TON",2009,1
"TTO",2009,0
"TUN",2009,37
"TUR",2009,666
"TWN",2009,274
"TZA",2009,12
"UGA",2009,19
"UKR",2009,326
"URY",2009,25
"USA",2009,1787
"UZB",2009,86
"VAT",2009,0
"VCT",2009,0
"VEN",2009,188
"VGB",2009,0
"VNM",2009,51
"WSM",2009,0
"YDYE",2009,NA
"YEM",2009,41
"YUCS",2009,NA
"ZAF",2009,93
"ZMB",2009,1
"ZWE",2009,6
"AFG",2010,51
"AGO",2010,10
"ALB",2010,51
"AND",2010,0
"ANHH",2010,0
"ARE",2010,219
"ARG",2010,164
"ARM",2010,17
"ATG",2010,0
"AUS",2010,288
"AUT",2010,6
"AZE",2010,46
"BDI",2010,7
"BEL",2010,128
"BEN",2010,12
"BFA",2010,22
"BGD",2010,58
"BGR",2010,153
"BHR",2010,6
"BHS",2010,0
"BIH",2010,46
"BLR",2010,67
"BLZ",2010,0
"BMU",2010,1
"BOL",2010,32
"BRA",2010,932
"BRB",2010,0
"BRN",2010,0
"BTN",2010,1
"BWA",2010,1
"CAF",2010,0
"CAN",2010,248
"CHE",2010,520
"CHL",2010,137
"CHN",2010,919
"CIV",2010,30
"CMR",2010,57
"COD",2010,NA
"COG",2010,NA
"COL",2010,133
"COM",2010,3
"CONGO",2010,10
"CPV",2010,0
"CRI",2010,53
"CSHH",2010,NA
"CSXX",2010,NA
"CUB",2010,24
"CYP",2010,77
"CZE",2010,125
"DDDE",2010,NA
"DEU",2010,337
"DJI",2010,0
"DMA",2010,0
"DNK",2010,205
"DOM",2010,30
"DZA",2010,30
"ECU",2010,60
"EGY",2010,288
"ERI",2010,1
"ESP",2010,1573
"EST",2010,25
"ETH",2010,44
"FIN",2010,99
"FJI",2010,0
"FRA",2010,1261
"GAB",2010,6
"GBR",2010,631
"GEO",2010,66
"GHA",2010,28
"GIN",2010,6
"GMB",2010,8
"GNB",2010,0
"GNQ",2010,0
"GRC",2010,526
"GRD",2010,0
"GTM",2010,13
"GUAYA",2010,0
"GUM",2010,0
"COMIS",2010,NA
"HKG",2010,50
"HND",2010,10
"HRV",2010,152
"HTI",2010,7
"HUN",2010,197
"IDN",2010,260
"IND",2010,482
"IRL",2010,139
"IRN",2010,362
"IRQ",2010,85
"ISL",2010,17
"ISPAL",2010,NA
"ISR",2010,116
"ITA",2010,1771
"JAM",2010,5
"JOR",2010,31
"JPN",2010,982
"KAZ",2010,83
"KEN",2010,40
"KGZ",2010,28
"KHM",2010,2
"KNA",2010,0
"KOR",2010,354
"KWT",2010,67
"LAO",2010,1
"LBN",2010,44
"LBR",2010,0
"LBY",2010,1978
"LCA",2010,0
"LIE",2010,0
"LKA",2010,19
"LSO",2010,0
"LTU",2010,36
"LUX",2010,5
"LVA",2010,47
"MAC",2010,0
"MAR",2010,73
"MCO",2010,3
"MDA",2010,29
"MDG",2010,17
"MDV",2010,4
"MEX",2010,358
"MKD",2010,45
"MLI",2010,12
"MLT",2010,12
"MMR",2010,3
"MNE",2010,18
"MNG",2010,30
"MOZ",2010,9
"MRT",2010,1
"MSR",2010,5
"MTQ",2010,0
"MUS",2010,1
"MWI",2010,7
"MYS",2010,62
"NAM",2010,12
"NER",2010,1
"NGA",2010,39
"NIC",2010,9
"NLD",2010,211
"NONAT",2010,16
"NOR",2010,201
"NPL",2010,12
"NZL",2010,49
"OMN",2010,14
"PAK",2010,64
"PAN",2010,42
"PER",2010,72
"PHL",2010,58
"PNG",2010,1
"POL",2010,456
"PRI",2010,0
"PRK",2010,0
"PRT",2010,142
"PRY",2010,17
"PSE",2010,46
"QAT",2010,32
"ROU",2010,263
"RUABU",2010,NA
"RUS",2010,1119
"RWA",2010,13
"SAU",2010,840
"SDN",2010,15
"SEN",2010,14
"SGP",2010,79
"SLB",2010,0
"SLE",2010,0
"SLV",2010,8
"SMR",2010,11
"SOM",2010,1
"SRB",2010,195
"SSD",2010,NA
"SUHH",2010,NA
"SVK",2010,61
"SVN",2010,45
"SWE",2010,186
"SWZ",2010,0
"SYC",2010,0
"SYR",2010,115
"TCA",2010,0
"TCD",2010,0
"TGO",2010,16
"THA",2010,230
"TJK",2010,22
"TKM",2010,12
"TON",2010,2
"TTO",2010,0
"TUN",2010,65
"TUR",2010,853
"TWN",2010,285
"TZA",2010,56
"UGA",2010,16
"UKR",2010,344
"URY",2010,23
"USA",2010,1724
"UZB",2010,108
"VAT",2010,0
"VCT",2010,0
"VEN",2010,138
"VGB",2010,0
"VNM",2010,102
"WSM",2010,1
"YDYE",2010,NA
"YEM",2010,47
"YUCS",2010,NA
"ZAF",2010,47
"ZMB",2010,2
"ZWE",2010,5
"AFG",2011,19
"AGO",2011,17
"ALB",2011,50
"AND",2011,1
"ANHH",2011,NA
"ARE",2011,165
"ARG",2011,205
"ARM",2011,27
"ATG",2011,0
"AUS",2011,314
"AUT",2011,14
"AZE",2011,31
"BDI",2011,5
"BEL",2011,126
"BEN",2011,12
"BFA",2011,12
"BGD",2011,36
